Epoch,epoch,eval/Actions Max,eval/Actions Mean,eval/Actions Min,eval/Actions Std,eval/Average Returns,eval/Num Paths,eval/Returns Max,eval/Returns Mean,eval/Returns Min,eval/Returns Std,eval/Rewards Max,eval/Rewards Mean,eval/Rewards Min,eval/Rewards Std,eval/env_infos/final/reward_ctrl Max,eval/env_infos/final/reward_ctrl Mean,eval/env_infos/final/reward_ctrl Min,eval/env_infos/final/reward_ctrl Std,eval/env_infos/final/reward_dist Max,eval/env_infos/final/reward_dist Mean,eval/env_infos/final/reward_dist Min,eval/env_infos/final/reward_dist Std,eval/env_infos/initial/reward_ctrl Max,eval/env_infos/initial/reward_ctrl Mean,eval/env_infos/initial/reward_ctrl Min,eval/env_infos/initial/reward_ctrl Std,eval/env_infos/initial/reward_dist Max,eval/env_infos/initial/reward_dist Mean,eval/env_infos/initial/reward_dist Min,eval/env_infos/initial/reward_dist Std,eval/env_infos/reward_ctrl Max,eval/env_infos/reward_ctrl Mean,eval/env_infos/reward_ctrl Min,eval/env_infos/reward_ctrl Std,eval/env_infos/reward_dist Max,eval/env_infos/reward_dist Mean,eval/env_infos/reward_dist Min,eval/env_infos/reward_dist Std,eval/num paths total,eval/num steps total,eval/path length Max,eval/path length Mean,eval/path length Min,eval/path length Std,expl/Actions Max,expl/Actions Mean,expl/Actions Min,expl/Actions Std,expl/Average Returns,expl/Num Paths,expl/Returns Max,expl/Returns Mean,expl/Returns Min,expl/Returns Std,expl/Rewards Max,expl/Rewards Mean,expl/Rewards Min,expl/Rewards Std,expl/env_infos/final/reward_ctrl Max,expl/env_infos/final/reward_ctrl Mean,expl/env_infos/final/reward_ctrl Min,expl/env_infos/final/reward_ctrl Std,expl/env_infos/final/reward_dist Max,expl/env_infos/final/reward_dist Mean,expl/env_infos/final/reward_dist Min,expl/env_infos/final/reward_dist Std,expl/env_infos/initial/reward_ctrl Max,expl/env_infos/initial/reward_ctrl Mean,expl/env_infos/initial/reward_ctrl Min,expl/env_infos/initial/reward_ctrl Std,expl/env_infos/initial/reward_dist Max,expl/env_infos/initial/reward_dist Mean,expl/env_infos/initial/reward_dist Min,expl/env_infos/initial/reward_dist Std,expl/env_infos/reward_ctrl Max,expl/env_infos/reward_ctrl Mean,expl/env_infos/reward_ctrl Min,expl/env_infos/reward_ctrl Std,expl/env_infos/reward_dist Max,expl/env_infos/reward_dist Mean,expl/env_infos/reward_dist Min,expl/env_infos/reward_dist Std,expl/num paths total,expl/num steps total,expl/path length Max,expl/path length Mean,expl/path length Min,expl/path length Std,replay_buffer/size,time/data storing (s),time/epoch (s),time/evaluation sampling (s),time/exploration sampling (s),time/logging (s),time/sac training (s),time/saving (s),time/total (s),time/training (s),trainer/Alpha,trainer/Alpha Loss,trainer/Log Pis Max,trainer/Log Pis Mean,trainer/Log Pis Min,trainer/Log Pis Std,trainer/Policy Loss,trainer/Q Targets Max,trainer/Q Targets Mean,trainer/Q Targets Min,trainer/Q Targets Std,trainer/Q1 Predictions Max,trainer/Q1 Predictions Mean,trainer/Q1 Predictions Min,trainer/Q1 Predictions Std,trainer/Q2 Predictions Max,trainer/Q2 Predictions Mean,trainer/Q2 Predictions Min,trainer/Q2 Predictions Std,trainer/QF1 Loss,trainer/QF2 Loss,trainer/num train calls,trainer/policy/mean Max,trainer/policy/mean Mean,trainer/policy/mean Min,trainer/policy/mean Std,trainer/policy/normal/log_std Max,trainer/policy/normal/log_std Mean,trainer/policy/normal/log_std Min,trainer/policy/normal/log_std Std,trainer/policy/normal/std Max,trainer/policy/normal/std Mean,trainer/policy/normal/std Min,trainer/policy/normal/std Std
1642,1642,0.002028388,0.0006596479,-0.00070909166,0.00136874,-268.16817231824064,5,-196.76896470077293,-268.16817231824064,-354.5005001487299,60.40358337124748,-0.1967689647007732,-0.2681681723182395,-0.35450050014872525,0.060403583371245774,-4.617034e-06,-4.617034e-06,-4.617034e-06,0.0,-0.19676434766683581,-0.26816355528430214,-0.35449588311478786,0.06040358337124578,-4.617034e-06,-4.617034e-06,-4.617034e-06,0.0,-0.19676434766683581,-0.26816355528430214,-0.35449588311478786,0.06040358337124578,-4.617034e-06,-4.617034e-06,-4.617034e-06,0.0,-0.19676434766683581,-0.2681635552843021,-0.35449588311478786,0.060403583371245774,8215,8215000,1000,1000.0,1000,0.0,0.29650363,-9.493813e-05,-0.3297409,0.09052061,-193.36565446364978,1,-193.36565446364978,-193.36565446364978,-193.36565446364978,0.0,-0.17702215643009928,-0.19336565446365067,-0.3123295101039513,0.017260265549500088,-0.0009692831,-0.0009692831,-0.0009692831,0.0,-0.17697767342258536,-0.17697767342258536,-0.17697767342258536,0.0,-0.03913914,-0.03913914,-0.03913914,0.0,-0.17697767342258536,-0.17697767342258536,-0.17697767342258536,0.0,-4.4483008e-05,-0.016387982,-0.13535184,0.017260265,-0.17697767342258536,-0.17697767342258533,-0.17697767342258536,2.7755575615628914e-17,1644,1644000,1000,1000.0,1000,0.0,1000000,0.004004252143204212,14.117162184789777,2.1724186670035124,0.564030545996502,0.014004747150465846,11.358754357555881,0.003912708023563027,44579.55531971995,3.690691664814949e-05,0.01592581532895565,0.2527099847793579,2.9608445,2.0610437,-2.3856542,0.87915623,29.18179,-8.055136,-29.147568,-44.85232,9.361696,-8.050649,-29.14003,-44.838013,9.360167,-8.0558195,-29.150059,-44.85303,9.362193,6.246673e-05,9.111489e-06,1643000,0.002028388,0.0006596478,-0.0007090918,0.00136874,-2.3992577,-2.3995695,-2.3998814,0.0003118515,0.090785325,0.09075701,0.090728715,2.8304754e-05
1643,1643,0.0013876687,0.0004747049,-0.00043825884,0.00091296376,-184.82070594514923,5,-51.418344706491006,-184.82070594514923,-334.46900682550296,113.48958062497208,-0.05141834470649161,-0.18482070594514954,-0.33446900682550346,0.11348958062497169,-2.117837e-06,-2.117837e-06,-2.117837e-06,0.0,-0.05141622686940724,-0.18481858810806517,-0.3344668889884191,0.11348958062497169,-2.117837e-06,-2.117837e-06,-2.117837e-06,0.0,-0.05141622686940724,-0.18481858810806517,-0.3344668889884191,0.11348958062497169,-2.117837e-06,-2.1178369e-06,-2.117837e-06,2.2737368e-13,-0.05141622686940724,-0.18481858810806517,-0.3344668889884191,0.11348958062497169,8220,8220000,1000,1000.0,1000,0.0,0.27318606,0.003962488,-0.29853982,0.08874625,-379.1457579191812,1,-379.1457579191812,-379.1457579191812,-379.1457579191812,0.0,-0.36336360750986224,-0.379145757919177,-0.46931828058357333,0.01606694729709295,-0.00017883873,-0.00017883873,-0.00017883873,0.0,-0.3633625606357584,-0.3633625606357584,-0.3633625606357584,0.0,-0.0065753586,-0.0065753586,-0.0065753586,0.0,-0.3633625606357584,-0.3633625606357584,-0.3633625606357584,0.0,-1.0468741e-06,-0.015783196,-0.10595572,0.016066946,-0.3633625606357584,-0.3633625606357584,-0.3633625606357584,0.0,1645,1645000,1000,1000.0,1000,0.0,1000000,0.003986423136666417,14.1858268706128,2.1831569941714406,0.56307671405375,0.014011455932632089,11.41761408932507,0.003943572985008359,44594.03288986324,3.762100823223591e-05,0.01587984710931778,0.3983968198299408,2.9856105,2.0961683,-2.027482,0.89017034,29.058052,-7.135438,-29.024096,-45.53712,9.542281,-7.133827,-29.021494,-45.532715,9.541633,-7.1362686,-29.027664,-45.54047,9.542937,1.157066e-05,1.5545656e-05,1644000,0.0013876689,0.000474705,-0.00043825884,0.0009129639,-2.4124193,-2.4126468,-2.4128747,0.00022768987,0.08959827,0.08957788,0.08955748,2.0395966e-05
1644,1644,-0.00085106865,-0.0013063529,-0.0017616369,0.00045528417,-265.94518507222836,5,-237.763884932114,-265.94518507222836,-284.4602174577314,19.65611813359285,-0.23776388493210884,-0.2659451850722286,-0.2844602174577317,0.0196561181335933,-3.8276507e-06,-3.8276507e-06,-3.8276507e-06,0.0,-0.23776005728136493,-0.26594135742148467,-0.2844563898069878,0.0196561181335933,-3.8276507e-06,-3.8276507e-06,-3.8276507e-06,0.0,-0.23776005728136493,-0.26594135742148467,-0.2844563898069878,0.0196561181335933,-3.8276507e-06,-3.8276507e-06,-3.8276507e-06,0.0,-0.23776005728136493,-0.26594135742148467,-0.2844563898069878,0.0196561181335933,8225,8225000,1000,1000.0,1000,0.0,0.30781892,0.0002651055,-0.31928343,0.089928605,-281.11946711946973,1,-281.11946711946973,-281.11946711946973,-281.11946711946973,0.0,-0.26495255432494297,-0.28111946711946995,-0.37250970520128895,0.015658273563941304,-0.014953461,-0.014953461,-0.014953461,0.0,-0.2649450174724071,-0.2649450174724071,-0.2649450174724071,0.0,-0.013811105,-0.013811105,-0.013811105,0.0,-0.2649450174724071,-0.2649450174724071,-0.2649450174724071,0.0,-7.5368525e-06,-0.01617445,-0.10756469,0.015658272,-0.2649450174724071,-0.26494501747240706,-0.2649450174724071,5.551115123125783e-17,1646,1646000,1000,1000.0,1000,0.0,1000000,0.004004257032647729,14.227798050036654,2.1777349240146577,0.5683519330341369,0.013592750066891313,11.458858194993809,0.005220464896410704,44608.5472062889,3.552599810063839e-05,0.01588045246899128,0.15338444709777832,2.968894,2.0370255,-2.9393802,0.97916037,29.198668,-7.5920863,-29.15442,-44.882736,9.468437,-7.596504,-29.166687,-44.90158,9.470473,-7.591942,-29.148354,-44.87243,9.467433,0.00015929599,4.2374682e-05,1645000,-0.00085106865,-0.0013063531,-0.0017616372,0.0004552843,-2.4013839,-2.4043722,-2.4073603,0.0029882193,0.090592496,0.0903226,0.090052694,0.000269901
1645,1645,-0.00057166803,-0.00065440085,-0.00073713367,8.2732826e-05,-154.93221523840185,5,-35.54092174530849,-154.93221523840185,-327.70797048029385,98.06917950734498,-0.03554092174530806,-0.15493221523840306,-0.32770797048029626,0.09806917950734624,-8.7016605e-07,-8.7016605e-07,-8.7016605e-07,0.0,-0.0355400515792604,-0.15493134507235537,-0.3277071003142486,0.09806917950734624,-8.7016605e-07,-8.7016605e-07,-8.7016605e-07,0.0,-0.0355400515792604,-0.15493134507235537,-0.3277071003142486,0.09806917950734624,-8.7016605e-07,-8.7016605e-07,-8.7016605e-07,0.0,-0.0355400515792604,-0.1549313450723554,-0.3277071003142486,0.09806917950734624,8230,8230000,1000,1000.0,1000,0.0,0.29567003,0.0022486397,-0.3106169,0.09050634,-211.38799661914183,1,-211.38799661914183,-211.38799661914183,-211.38799661914183,0.0,-0.19500012599980293,-0.21138799661914515,-0.3328465079530983,0.01552571813015688,-0.0025336498,-0.0025336498,-0.0025336498,0.0,-0.19499509088843153,-0.19499509088843153,-0.19499509088843153,0.0,-0.010488267,-0.010488267,-0.010488267,0.0,-0.19499509088843153,-0.19499509088843153,-0.19499509088843153,0.0,-5.0351114e-06,-0.016392905,-0.13785142,0.015525718,-0.19499509088843153,-0.1949950908884315,-0.19499509088843153,2.7755575615628914e-17,1647,1647000,1000,1000.0,1000,0.0,1000000,0.003980756038799882,14.366726964013651,2.2001907150261104,0.5789021719247103,0.013865034794434905,11.565843859221786,0.003907385980710387,44623.2055946195,3.704102709889412e-05,0.01593937538564205,0.3419263958930969,2.9894085,2.0826116,-1.5893341,0.93795943,27.632908,-6.7739625,-27.600853,-45.74002,9.601236,-6.7717195,-27.596758,-45.733757,9.598843,-6.772894,-27.601442,-45.7418,9.601465,3.1645613e-05,3.4408067e-06,1646000,-0.00057166815,-0.0006544008,-0.00073713344,8.273265e-05,-2.407512,-2.4155154,-2.423519,0.008003474,0.09003904,0.08932414,0.08860926,0.0007148869
1646,1646,0.0021072351,0.001573857,0.001040197,0.0005331519,-281.4906328966063,5,-54.41833827213738,-281.4906328966063,-386.2799953690264,118.20893767648519,-0.054418338272138066,-0.281490632896608,-0.38627999536903007,0.11820893767648634,-5.517591e-06,-5.522602e-06,-5.5238543e-06,2.505294e-09,-0.054412820681103334,-0.281485110294985,-0.3862744715147601,0.11820893527022631,-5.517591e-06,-5.522602e-06,-5.5238543e-06,2.505294e-09,-0.054412820681103334,-0.281485110294985,-0.3862744715147601,0.11820893527022631,-5.517591e-06,-5.522602e-06,-5.5238543e-06,2.505294e-09,-0.054412820681103334,-0.281485110294985,-0.3862744715147601,0.11820893527022631,8235,8235000,1000,1000.0,1000,0.0,0.28275302,0.0038279518,-0.3211466,0.09001401,-296.3242431222241,1,-296.3242431222241,-296.3242431222241,-296.3242431222241,0.0,-0.2801008229816483,-0.29632424312222905,-0.40182843200996043,0.015979557921331874,-0.0125278225,-0.0125278225,-0.0125278225,0.0,-0.28008989386394145,-0.28008989386394145,-0.28008989386394145,0.0,-0.012729481,-0.012729481,-0.012729481,0.0,-0.28008989386394145,-0.28008989386394145,-0.28008989386394145,0.0,-1.0929118e-05,-0.01623435,-0.12173854,0.015979558,-0.28008989386394145,-0.2800898938639414,-0.28008989386394145,5.551115123125783e-17,1648,1648000,1000,1000.0,1000,0.0,1000000,0.004006364848464727,14.06758956075646,2.16404612804763,0.5627183420583606,0.013888285029679537,11.318967151921242,0.0039265218656510115,44637.56116727297,3.6766985431313515e-05,0.015855763107538223,-0.13395416736602783,2.980154,1.9676768,-3.0127451,1.0089936,27.953909,-6.4314995,-27.916111,-45.285053,9.718433,-6.436093,-27.92164,-45.2923,9.719769,-6.432015,-27.916882,-45.285007,9.718075,3.8310252e-05,2.8759714e-06,1647000,0.0021072351,0.0015740336,0.0010408325,0.0005332013,-2.4126866,-2.416903,-2.421119,0.004216194,0.08957432,0.08919825,0.08882217,0.0003760755
1647,1647,0.0002560115,-8.941894e-05,-0.00043484938,0.00034543045,-210.17958404561597,5,-89.39213762547705,-210.17958404561597,-367.6385768303404,93.64994234330973,-0.0893921376254769,-0.21017958404561454,-0.3676385768303376,0.09364994234330834,-2.546842e-07,-2.546842e-07,-2.546842e-07,0.0,-0.08939188294126718,-0.2101793293614048,-0.3676383221461279,0.09364994234330834,-2.546842e-07,-2.546842e-07,-2.546842e-07,0.0,-0.08939188294126718,-0.2101793293614048,-0.3676383221461279,0.09364994234330834,-2.546842e-07,-2.546842e-07,-2.546842e-07,0.0,-0.08939188294126718,-0.21017932936140482,-0.3676383221461279,0.09364994234330834,8240,8240000,1000,1000.0,1000,0.0,0.32729587,-0.0016063096,-0.29769632,0.08840372,-320.7852595540813,1,-320.7852595540813,-320.7852595540813,-320.7852595540813,0.0,-0.3051581903847023,-0.32078525955408127,-0.4134870216494733,0.01491321672114213,-0.02357064,-0.02357064,-0.02357064,0.0,-0.3051496640092069,-0.3051496640092069,-0.3051496640092069,0.0,-0.0025706522,-0.0025706522,-0.0025706522,0.0,-0.3051496640092069,-0.3051496640092069,-0.3051496640092069,0.0,-8.5263755e-06,-0.015635595,-0.10833736,0.014913217,-0.3051496640092069,-0.3051496640092069,-0.3051496640092069,0.0,1649,1649000,1000,1000.0,1000,0.0,1000000,0.004022384062409401,14.039730545133352,2.175877479137853,0.5644696408417076,0.013775572879239917,11.27759616007097,0.0039533080998808146,44651.880947506055,3.600004129111767e-05,0.015865307301282883,0.24237510561943054,2.9773698,2.0584936,-2.520752,0.9318772,28.829756,-6.763804,-28.797585,-45.28523,9.22422,-6.758648,-28.79515,-45.283554,9.224747,-6.765581,-28.798922,-45.286377,9.223376,1.3732985e-05,9.440167e-06,1648000,0.0002560115,-8.941894e-05,-0.00043484938,0.00034543045,-2.4095612,-2.4123213,-2.415082,0.00276041,0.08985472,0.08960736,0.08936001,0.00024735183
1648,1648,-0.00048172692,-0.0006396666,-0.0007976065,0.00015793978,-263.49621410215855,5,-157.80140023985297,-263.49621410215855,-380.6749398366223,81.29073653062098,-0.15780140023985342,-0.2634962141021584,-0.38067493983661693,0.0812907365306201,-8.682713e-07,-8.682713e-07,-8.682713e-07,0.0,-0.15780053196856744,-0.2634953458308724,-0.38067407156533095,0.08129073653062009,-8.682713e-07,-8.682713e-07,-8.682713e-07,0.0,-0.15780053196856744,-0.2634953458308724,-0.38067407156533095,0.08129073653062009,-8.682713e-07,-8.682714e-07,-8.682713e-07,1.1368684e-13,-0.15780053196856744,-0.2634953458308724,-0.38067407156533095,0.0812907365306201,8245,8245000,1000,1000.0,1000,0.0,0.26600116,-0.002053742,-0.313211,0.08866933,-200.03586033060145,1,-200.03586033060145,-200.03586033060145,-200.03586033060145,0.0,-0.18430937428526742,-0.20003586033059897,-0.314083722579899,0.015761413485568112,-0.002012143,-0.002012143,-0.002012143,0.0,-0.18430292342943214,-0.18430292342943214,-0.18430292342943214,0.0,-0.009649858,-0.009649858,-0.009649858,0.0,-0.18430292342943214,-0.18430292342943214,-0.18430292342943214,0.0,-6.450856e-06,-0.015732937,-0.1297808,0.015761413,-0.18430292342943214,-0.1843029234294322,-0.18430292342943214,5.551115123125783e-17,1650,1650000,1000,1000.0,1000,0.0,1000000,0.00401562312617898,14.118197299307212,2.173891505924985,0.5670226640067995,0.013898865785449743,11.355383097426966,0.003949147881940007,44666.28237396036,3.6395154893398285e-05,0.015883103013038635,-0.10653547942638397,2.990086,1.9742823,-2.1426675,0.96095693,29.926365,-8.73953,-29.898392,-45.513187,9.1817,-8.745263,-29.894073,-45.50681,9.179184,-8.73744,-29.89388,-45.50827,9.181056,3.6329995e-05,2.4054434e-05,1649000,-0.00048172692,-0.0006396666,-0.0007976065,0.00015793976,-2.4148912,-2.4149399,-2.4149885,4.863739e-05,0.08937706,0.0893727,0.089368366,4.3474283e-06
1649,1649,0.00011981989,-0.0011962848,-0.0025123896,0.0013161048,-217.5663535962314,5,-86.81944677610953,-217.5663535962314,-389.3936279622885,102.67098982721876,-0.08681944677611099,-0.21756635359622978,-0.3893936279622825,0.10267098982721608,-6.326484e-06,-6.326484e-06,-6.326484e-06,0.0,-0.08681312029231193,-0.21756002711243078,-0.38938730147848344,0.10267098982721608,-6.326484e-06,-6.326484e-06,-6.326484e-06,0.0,-0.08681312029231193,-0.21756002711243078,-0.38938730147848344,0.10267098982721608,-6.326484e-06,-6.3264847e-06,-6.326484e-06,9.094947e-13,-0.08681312029231193,-0.21756002711243072,-0.38938730147848344,0.10267098982721608,8250,8250000,1000,1000.0,1000,0.0,0.2808419,-0.0025139488,-0.32235998,0.0895332,-306.31498904366623,1,-306.31498904366623,-306.31498904366623,-306.31498904366623,0.0,-0.29027368255863495,-0.3063149890436631,-0.3983915647728087,0.015750168860667428,-0.024488859,-0.024488859,-0.024488859,0.0,-0.290269961045468,-0.290269961045468,-0.290269961045468,0.0,-0.01664739,-0.01664739,-0.01664739,0.0,-0.290269961045468,-0.290269961045468,-0.290269961045468,0.0,-3.7215132e-06,-0.016045028,-0.108121604,0.01575017,-0.290269961045468,-0.290269961045468,-0.290269961045468,0.0,1651,1651000,1000,1000.0,1000,0.0,1000000,0.00403331802226603,14.13565456890501,2.167700380086899,0.5650805190671235,0.013907985994592309,11.380935022840276,0.003960297908633947,44680.706798909,3.7044985219836235e-05,0.01589030772447586,0.0016707777976989746,2.9763265,2.0004034,-2.4208944,0.9445946,29.025518,-7.041318,-28.984388,-45.75455,9.690814,-7.0426292,-28.991165,-45.759323,9.692388,-7.041745,-28.99096,-45.76291,9.692633,5.275088e-05,5.1107556e-05,1650000,0.00011981983,-0.0011962848,-0.0025123893,0.0013161044,-2.404611,-2.408987,-2.413363,0.0043759346,0.090300605,0.089907184,0.08951376,0.00039342418
1650,1650,0.0019390715,0.00030702387,-0.0013250236,0.0016320475,-268.84736691967845,5,-193.38005110160807,-268.84736691967845,-358.15606371984774,69.7070197765845,-0.1933800511016113,-0.26884736691967953,-0.35815606371984926,0.06970701977658479,-5.515602e-06,-5.515602e-06,-5.515602e-06,0.0,-0.19337453549964148,-0.26884185131770966,-0.35815054811787944,0.06970701977658479,-5.515602e-06,-5.515602e-06,-5.515602e-06,0.0,-0.19337453549964148,-0.26884185131770966,-0.35815054811787944,0.06970701977658479,-5.515602e-06,-5.515602e-06,-5.515602e-06,0.0,-0.19337453549964148,-0.2688418513177097,-0.35815054811787944,0.06970701977658479,8255,8255000,1000,1000.0,1000,0.0,0.27108788,0.0012396523,-0.30915418,0.090679586,-360.08227922318486,1,-360.08227922318486,-360.08227922318486,-360.08227922318486,0.0,-0.3436417078583933,-0.3600822792231835,-0.46127855138466356,0.016631265161228852,-0.049587615,-0.049587615,-0.049587615,0.0,-0.343633630439496,-0.343633630439496,-0.343633630439496,0.0,-0.019130172,-0.019130172,-0.019130172,0.0,-0.343633630439496,-0.343633630439496,-0.343633630439496,0.0,-8.077419e-06,-0.01644865,-0.11764492,0.016631266,-0.343633630439496,-0.34363363043949596,-0.343633630439496,5.551115123125783e-17,1652,1652000,1000,1000.0,1000,0.0,1000000,0.004009708994999528,13.819519905373454,2.1404009419493377,0.5503270239569247,0.013836611993610859,11.10701165930368,0.0038989281747490168,44694.800426155096,3.503100015223026e-05,0.01586567796766758,0.1397182047367096,2.9871418,2.033719,-1.2504914,0.8845573,28.932016,-6.435069,-28.897158,-44.834606,9.383778,-6.4353175,-28.899914,-44.837704,9.383794,-6.4364886,-28.896076,-44.83561,9.383724,1.0792918e-05,2.979842e-06,1651000,0.0019390715,0.00030702387,-0.0013250236,0.0016320475,-2.4130242,-2.4152355,-2.4174469,0.0022113323,0.08954409,0.08934651,0.08914894,0.0001975745
1651,1651,-0.00044515097,-0.00063545315,-0.0008257555,0.00019030226,-196.49248738188027,5,-103.94438861091265,-196.49248738188027,-300.33031243630137,82.82317018768371,-0.10394438861091311,-0.19649248738187985,-0.30033031243629993,0.08282317018768112,-8.800226e-07,-8.8002264e-07,-8.800226e-07,5.684342e-14,-0.1039435085883303,-0.19649160735929702,-0.3003294324137171,0.08282317018768112,-8.800226e-07,-8.8002264e-07,-8.800226e-07,5.684342e-14,-0.1039435085883303,-0.19649160735929702,-0.3003294324137171,0.08282317018768112,-8.800226e-07,-8.8002264e-07,-8.800226e-07,5.684342e-14,-0.1039435085883303,-0.19649160735929705,-0.3003294324137171,0.08282317018768112,8260,8260000,1000,1000.0,1000,0.0,0.31780168,0.0002814312,-0.2882427,0.08853675,-123.26780163654045,1,-123.26780163654045,-123.26780163654045,-123.26780163654045,0.0,-0.10759355593232452,-0.12326780163653957,-0.23190360709246144,0.015477230996724071,-0.016488204,-0.016488204,-0.016488204,0.0,-0.1075901333909844,-0.1075901333909844,-0.1075901333909844,0.0,-0.011355394,-0.011355394,-0.011355394,0.0,-0.1075901333909844,-0.1075901333909844,-0.1075901333909844,0.0,-3.4225413e-06,-0.015677668,-0.12431347,0.015477232,-0.1075901333909844,-0.10759013339098439,-0.1075901333909844,1.3877787807814457e-17,1653,1653000,1000,1000.0,1000,0.0,1000000,0.004007664043456316,13.856301468331367,2.1283499670680612,0.5520957000553608,0.013865528861060739,11.154056986328214,0.0038898210041224957,44708.93397528422,3.580097109079361e-05,0.01593676209449768,-0.04041217267513275,2.9818892,1.9902365,-1.6915909,0.9013845,28.777246,-7.0869875,-28.743805,-45.51053,9.999269,-7.0876727,-28.745094,-45.512794,10.000012,-7.0734,-28.728497,-45.491074,9.997295,3.939469e-06,0.00024784077,1652000,-0.00044515097,-0.00063545315,-0.0008257555,0.00019030226,-2.408663,-2.410139,-2.411615,0.0014759302,0.08993545,0.089802906,0.08967037,0.0001325421
1652,1652,0.00085997744,0.00040914153,-4.1694497e-05,0.00045083594,-289.258014146086,5,-101.59977342525302,-289.258014146086,-402.8167274416355,106.88483862367971,-0.1015997734252543,-0.2892580141460857,-0.40281672744164143,0.10688483862368002,-7.4129923e-07,-7.4129923e-07,-7.4129923e-07,0.0,-0.10159903212602252,-0.28925727284685393,-0.40281598614240965,0.10688483862368003,-7.4129923e-07,-7.4129923e-07,-7.4129923e-07,0.0,-0.10159903212602252,-0.28925727284685393,-0.40281598614240965,0.10688483862368003,-7.4129923e-07,-7.412992e-07,-7.4129923e-07,5.684342e-14,-0.10159903212602252,-0.28925727284685393,-0.40281598614240965,0.10688483862368002,8265,8265000,1000,1000.0,1000,0.0,0.28480244,0.00062033976,-0.31427133,0.089357704,-154.85430863155318,1,-154.85430863155318,-154.85430863155318,-154.85430863155318,0.0,-0.1388843402941215,-0.1548543086315533,-0.24278919461273557,0.015335413186178863,-0.00536241,-0.00536241,-0.00536241,0.0,-0.13888394150041944,-0.13888394150041944,-0.13888394150041944,0.0,-0.0070177205,-0.0070177205,-0.0070177205,0.0,-0.13888394150041944,-0.13888394150041944,-0.13888394150041944,0.0,-3.987937e-07,-0.015970368,-0.10390525,0.015335414,-0.13888394150041944,-0.13888394150041947,-0.13888394150041944,2.7755575615628914e-17,1654,1654000,1000,1000.0,1000,0.0,1000000,0.004037284990772605,13.797360697994009,2.1218786439858377,0.5537503350060433,0.013846243964508176,11.099938021041453,0.0038751799147576094,44723.0035540557,3.4989090636372566e-05,0.015871111303567886,-0.5486917495727539,2.9735298,1.8675699,-5.1665516,1.172832,28.97946,-6.4322314,-28.947506,-45.73706,9.326565,-6.431764,-28.94458,-45.734383,9.325962,-6.429996,-28.946411,-45.739506,9.326718,2.0728005e-05,1.5203555e-05,1653000,0.00085997744,0.00040914156,-4.1694497e-05,0.00045083597,-2.401967,-2.4060879,-2.410209,0.004120946,0.09053968,0.09016811,0.08979653,0.00037157533
1653,1653,-0.0009949984,-0.0013005144,-0.0016060309,0.00030551624,-265.58873034373994,5,-197.45814315731764,-265.58873034373994,-380.7411086515722,63.295426821134306,-0.1974581431573135,-0.2655887303437362,-0.38074110865156324,0.0632954268211314,-3.5693733e-06,-3.5693733e-06,-3.5693733e-06,0.0,-0.1974545737839655,-0.2655851609703882,-0.38073753927821524,0.0632954268211314,-3.5693733e-06,-3.5693733e-06,-3.5693733e-06,0.0,-0.1974545737839655,-0.2655851609703882,-0.38073753927821524,0.0632954268211314,-3.5693733e-06,-3.5693736e-06,-3.5693733e-06,2.2737368e-13,-0.1974545737839655,-0.2655851609703882,-0.38073753927821524,0.0632954268211314,8270,8270000,1000,1000.0,1000,0.0,0.28045416,-0.0027483043,-0.37111664,0.090979695,-266.75641826222153,1,-266.75641826222153,-266.75641826222153,-266.75641826222153,0.0,-0.2502042183626621,-0.2667564182622231,-0.4034403603767281,0.016469814100021993,-0.011554583,-0.011554583,-0.011554583,0.0,-0.25018670077074817,-0.25018670077074817,-0.25018670077074817,0.0,-0.015028045,-0.015028045,-0.015028045,0.0,-0.25018670077074817,-0.25018670077074817,-0.25018670077074817,0.0,-1.7517592e-05,-0.016569717,-0.15325366,0.016469814,-0.25018670077074817,-0.2501867007707482,-0.25018670077074817,5.551115123125783e-17,1655,1655000,1000,1000.0,1000,0.0,1000000,0.003992656012997031,13.858590212184936,2.135373670142144,0.5559694590047002,0.013818022096529603,11.14549920312129,0.0039009389001876116,44737.144149427535,3.626290708780289e-05,0.015902813524007797,-0.030365556478500366,2.9824972,1.9926677,-6.438625,1.0903438,28.780756,-6.7618685,-28.752546,-45.736595,9.312282,-6.750701,-28.74688,-45.73041,9.31205,-6.7669535,-28.743446,-45.721542,9.309504,4.6409565e-05,0.00011204438,1654000,-0.0009949986,-0.0013005147,-0.0016060306,0.00030551598,-2.409814,-2.412281,-2.414749,0.002467513,0.089832015,0.08961091,0.08938978,0.0002211183
